id,name,kind
Side Effect::C0235309,Upset stomach,Side Effect
Side Effect::C0235315,Faeces discoloured,Side Effect
Side Effect::C0235318,Fullness abdominal,Side Effect
Side Effect::C0235325,Gastric haemorrhage,Side Effect
Side Effect::C0235338,Salivary gland pain,Side Effect
Side Effect::C0235351,Tongue ulceration,Side Effect
Side Effect::C0235357,Tooth hypoplasia,Side Effect
Side Effect::C0235369,Hepatitis granulomatous,Side Effect
Side Effect::C0235378,Hepatotoxicity,Side Effect
Side Effect::C0235398,Diabetes mellitus exacerbated,Side Effect
Side Effect::C0235416,Blood uric acid increased,Side Effect
Side Effect::C0235430,Ketonemia,Side Effect
Side Effect::C0235431,Blood creatinine increased,Side Effect
Side Effect::C0235437,Gravitational oedema,Side Effect
Side Effect::C0235439,Ankle edema,Side Effect
Side Effect::C0235467,Angina pectoris aggravated,Side Effect
Side Effect::C0235490,Peripheral ischaemia,Side Effect
Side Effect::C0235522,Vein disorder,Side Effect
Side Effect::C0235546,Hypopnoea,Side Effect
Side Effect::C0235560,Respiratory tract haemorrhage,Side Effect
Side Effect::C0235620,Haemorrhage urinary tract,Side Effect
Side Effect::C0235639,Urine abnormality,Side Effect
Side Effect::C0235660,Galactorrhoea,Side Effect
Side Effect::C0235710,Chest discomfort,Side Effect
Side Effect::C0235750,Hypertension worsened,Side Effect
Side Effect::C0235756,Semen abnormal,Side Effect
Side Effect::C0235763,Psoriasis flare-up,Side Effect
Side Effect::C0235807,Hair texture abnormal,Side Effect
Side Effect::C0235818,Bullous eruption,Side Effect
Side Effect::C0235832,Hernia congenital,Side Effect
Side Effect::C0235848,Skin cold clammy,Side Effect
Side Effect::C0235857,Lacrimation decreased,Side Effect
Side Effect::C0235876,Depression aggravated,Side Effect
Side Effect::C0235886,Leg edema,Side Effect
Side Effect::C0235889,Arthritis aggravated,Side Effect
Side Effect::C0235890,Migraine aggravated,Side Effect
Side Effect::C0235893,Allergy aggravated,Side Effect
Side Effect::C0235896,Lung infiltration,Side Effect
Side Effect::C0235901,Lacrimation abnormal NOS,Side Effect
Side Effect::C0235906,Bronchospasm aggravated,Side Effect
Side Effect::C0235922,Breast neoplasm benign female,Side Effect
Side Effect::C0235966,Dreaming excessive,Side Effect
Side Effect::C0235996,Hepatic enzyme increased,Side Effect
Side Effect::C0236036,Oculomucocutaneous syndrome,Side Effect
Side Effect::C0236068,Swollen tongue,Side Effect
Side Effect::C0236075,Menopausal symptoms,Side Effect
Side Effect::C0236106,Photosensitivity allergic reaction,Side Effect
Side Effect::C0236124,Gastrointestinal obstruction,Side Effect
Side Effect::C0236141,Electrocardiogram abnormal specific,Side Effect
Side Effect::C0237314,Heart rate irregular,Side Effect
Side Effect::C0237326,Dyschezia,Side Effect
Side Effect::C0237849,Skin exfoliation,Side Effect
Side Effect::C0237938,Gastrointestinal ulcer,Side Effect
Side Effect::C0238242,Lithium toxicity,Side Effect
Side Effect::C0239113,Coombs test positive,Side Effect
Side Effect::C0239134,Productive cough,Side Effect
Side Effect::C0239182,Watery diarrhoea,Side Effect
Side Effect::C0239293,Oesophageal haemorrhage,Side Effect
Side Effect::C0239340,Edema of lower extremities,Side Effect
Side Effect::C0239343,Acral erythema,Side Effect
Side Effect::C0239375,Numbness of limbs,Side Effect
Side Effect::C0239377,Pain in arm,Side Effect
Side Effect::C0239385,Paresthesia of limbs,Side Effect
Side Effect::C0239454,Erythema of eyelid,Side Effect
Side Effect::C0239488,Erythema facial,Side Effect
Side Effect::C0239513,Pallor facial,Side Effect
Side Effect::C0239521,Facial rash,Side Effect
Side Effect::C0239571,Foetor hepaticus,Side Effect
Side Effect::C0239836,Paraesthesia hand,Side Effect
Side Effect::C0239937,Microscopic hematuria,Side Effect
Side Effect::C0240327,Taste metallic,Side Effect
Side Effect::C0240464,Neck oedema of,Side Effect
Side Effect::C0240515,Nipple pain,Side Effect
Side Effect::C0240521,Nipple tenderness,Side Effect
Side Effect::C0240717,Perineal pain,Side Effect
Side Effect::C0240735,Personality change,Side Effect
Side Effect::C0241057,Skin burning sensation,Side Effect
Side Effect::C0241075,Skin induration,Side Effect
Side Effect::C0241137,Pallor of skin,Side Effect
Side Effect::C0241705,Strangury,Side Effect
Side Effect::C0241742,Wound haemorrhage,Side Effect
Side Effect::C0241832,Cerebrovascular insufficiency,Side Effect
Side Effect::C0241863,Diabetic,Side Effect
Side Effect::C0241950,Intestinal infarction,Side Effect
Side Effect::C0242073,Pulmonary congestion,Side Effect
Side Effect::C0242184,Hypoxia,Side Effect
Side Effect::C0242301,Furuncle,Side Effect
Side Effect::C0242339,Dyslipidaemia,Side Effect
Side Effect::C0242350,Erectile dysfunction,Side Effect
Side Effect::C0242379,Lung neoplasm malignant,Side Effect
Side Effect::C0242420,Retinal oedema,Side Effect
Side Effect::C0242422,Parkinsonism,Side Effect
Side Effect::C0242429,Throat sore,Side Effect
Side Effect::C0242461,Purpura non-thrombocytopenic,Side Effect
Side Effect::C0242528,Azotaemia,Side Effect
Side Effect::C0242656,Disease progression,Side Effect
Side Effect::C0242698,Left ventricular dysfunction,Side Effect
Side Effect::C0242979,Muscle fatigue,Side Effect
Side Effect::C0243026,Sepsis,Side Effect
Side Effect::C0259749,Autonomic neuropathy,Side Effect
Side Effect::C0259799,Punctate keratitis,Side Effect
Side Effect::C0259817,Xerosis,Side Effect
Side Effect::C0260662,Auditory disorder NOS,Side Effect
Side Effect::C0262662,Ventricular bigeminy,Side Effect
Side Effect::C0262985,Dermatitis psoriasiform,Side Effect
Side Effect::C0262988,Cutaneous vasculitis,Side Effect
Side Effect::C0263386,Ichthyosis acquired,Side Effect
Side Effect::C0263540,Onychomadesis,Side Effect
Side Effect::C0264545,Pleural thickening,Side Effect
Side Effect::C0264714,Cardiac failure acute,Side Effect
Side Effect::C0264886,Conduction disorder,Side Effect
Side Effect::C0264893,Nodal arrhythmia,Side Effect
Side Effect::C0264906,Atrioventricular block second degree,Side Effect
Side Effect::C0264939,Polyangiitis,Side Effect
Side Effect::C0265031,Haemorrhoidal haemorrhage,Side Effect
Side Effect::C0265935,Congenital arterial malformation,Side Effect
Side Effect::C0267373,Intestinal haemorrhage,Side Effect
Side Effect::C0267406,Infarction mesenteric,Side Effect
Side Effect::C0267410,Mesenteric artery thrombosis,Side Effect
Side Effect::C0267596,Rectal haemorrhage,Side Effect
Side Effect::C0267792,Hepatobiliary disease,Side Effect
Side Effect::C0267821,Hepatic congestion,Side Effect
Side Effect::C0267941,Pancreatitis necrotising,Side Effect
Side Effect::C0268000,Fluid retention,Side Effect
Side Effect::C0268030,Acidemia,Side Effect
Side Effect::C0268732,Nephritic syndrome,Side Effect
Side Effect::C0270458,Psychotic depression,Side Effect
Side Effect::C0270729,Drug-induced parkinsonism,Side Effect
Side Effect::C0270790,Quadriparesis,Side Effect
Side Effect::C0270795,Monoparesis,Side Effect
Side Effect::C0271051,Macular oedema,Side Effect
Side Effect::C0271240,Blindness unilateral,Side Effect
Side Effect::C0271308,Blepharitis allergic,Side Effect
Side Effect::C0271412,Ear haemorrhage,Side Effect
Side Effect::C0271429,Otitis media acute,Side Effect
Side Effect::C0271650,Glucose tolerance impaired,Side Effect
Side Effect::C0271710,Hypoglycemic reaction,Side Effect
Side Effect::C0277585,Drug intolerance,Side Effect
Side Effect::C0277925,Peripheral coldness,Side Effect
Side Effect::C0278016,Faeces hard,Side Effect
Side Effect::C0278106,Ejaculation failure,Side Effect
Side Effect::C0278134,Sensory loss,Side Effect
Side Effect::C0281774,Acute psychosis,Side Effect
Side Effect::C0281913,Muscle swelling,Side Effect
Side Effect::C0281981,Skin mass,Side Effect
Side Effect::C0302295,Eruption,Side Effect
Side Effect::C0302314,Xanthoma,Side Effect
Side Effect::C0302809,Hepatitis fulminant,Side Effect
Side Effect::C0311220,Lymphocytoma cutis,Side Effect
Side Effect::C0311468,Blood bilirubin increased,Side Effect
Side Effect::C0312420,Hypersexuality,Side Effect
Side Effect::C0314719,Dry eye,Side Effect
Side Effect::C0332534,Induration,Side Effect
Side Effect::C0332563,Papule,Side Effect
Side Effect::C0332573,Macule,Side Effect
Side Effect::C0332575,Redness,Side Effect
Side Effect::C0332691,Scald,Side Effect
Side Effect::C0333139,Pneumatosis,Side Effect
Side Effect::C0333243,Pitting edema,Side Effect
Side Effect::C0333291,Ulcer haemorrhage,Side Effect
Side Effect::C0338375,Aseptic peritonitis,Side Effect
Side Effect::C0338480,Migraine without aura,Side Effect
Side Effect::C0338575,Superior sagittal sinus thrombosis,Side Effect
Side Effect::C0338614,Psychotic episode,Side Effect
Side Effect::C0338656,Cognitive impairment,Side Effect
Side Effect::C0338831,Mania,Side Effect
Side Effect::C0338908,Anxiety depression,Side Effect
Side Effect::C0339916,Viral upper respiratory tract infection,Side Effect
Side Effect::C0340305,Inferior myocardial infarction,Side Effect
Side Effect::C0340464,Extrasystoles,Side Effect
Side Effect::C0340726,Embolism venous,Side Effect
Side Effect::C0340861,Pulseless electrical activity,Side Effect
Side Effect::C0340865,Anaphylactoid reaction,Side Effect
Side Effect::C0341012,Oral herpes,Side Effect
Side Effect::C0341047,Parotid gland enlargement,Side Effect
Side Effect::C0341163,Gastric ulcer perforation,Side Effect
Side Effect::C0341164,Gastric ulcer haemorrhage,Side Effect
Side Effect::C0341245,Duodenitis haemorrhagic,Side Effect
Side Effect::C0341503,Peritonitis bacterial,Side Effect
Side Effect::C0341742,Acute retention of urine,Side Effect
Side Effect::C0342257,Diabetic complication,Side Effect
Side Effect::C0342579,Electrolyte imbalance,Side Effect
Side Effect::C0342592,Anion gap increased,Side Effect
Side Effect::C0342881,Homozygous familial hypercholesterolaemia,Side Effect
Side Effect::C0342882,Heterozygous familial hypercholesterolemia,Side Effect
Side Effect::C0343378,Helicobacter gastritis,Side Effect
Side Effect::C0343863,Genital candidiasis,Side Effect
Side Effect::C0344232,Vision blurred,Side Effect
Side Effect::C0344315,Depressed mood,Side Effect
Side Effect::C0344320,Vivid dreams,Side Effect
Side Effect::C0344357,Nocturnal dyspnoea,Side Effect
Side Effect::C0345904,Hepatic cancer,Side Effect
Side Effect::C0346156,Benign breast neoplasm,Side Effect
Side Effect::C0349506,Photosensitivity,Side Effect
Side Effect::C0349782,Ischaemic cardiomyopathy,Side Effect
Side Effect::C0349790,Exacerbation of asthma,Side Effect
Side Effect::C0376175,Bell's palsy,Side Effect
Side Effect::C0376286,Avitaminosis,Side Effect
Side Effect::C0392025,Enlargement abdomen,Side Effect
Side Effect::C0392156,Akathisia,Side Effect
Side Effect::C0392162,Sticky skin,Side Effect
Side Effect::C0392163,Corneal erosion,Side Effect
Side Effect::C0392171,Influenza-like symptoms,Side Effect
Side Effect::C0392176,Gastric irritation,Side Effect
Side Effect::C0392197,Warmth,Side Effect
Side Effect::C0392386,Platelet count decreased,Side Effect
Side Effect::C0392525,Nephrolithiasis,Side Effect
Side Effect::C0392699,Dysaesthesia,Side Effect
Side Effect::C0392703,Shakiness,Side Effect
Side Effect::C0393760,Initial insomnia,Side Effect
Side Effect::C0393761,Middle insomnia,Side Effect
Side Effect::C0394006,Disequilibrium syndrome,Side Effect
Side Effect::C0398370,Lipoedema,Side Effect
Side Effect::C0398623,Thrombophilia,Side Effect
Side Effect::C0400821,Colitis microscopic,Side Effect
Side Effect::C0400822,Lymphocytic colitis,Side Effect
Side Effect::C0401013,Fungal peritonitis,Side Effect
Side Effect::C0401151,Chronic diarrhea,Side Effect
Side Effect::C0403447,Chronic renal insufficiency,Side Effect
Side Effect::C0403632,Cystitis noninfective,Side Effect
Side Effect::C0403673,Retrograde ejaculation,Side Effect
Side Effect::C0404521,Vaginal infection,Side Effect
Side Effect::C0409974,Lupus erythematosus,Side Effect
Side Effect::C0413252,Hypothermia,Side Effect
Side Effect::C0423006,Eye discharge,Side Effect
Side Effect::C0423008,Eye bleeding,Side Effect
Side Effect::C0423153,Lacrimation,Side Effect
Side Effect::C0423271,Scleral hyperaemia,Side Effect
Side Effect::C0423281,Anterior chamber flare,Side Effect
Side Effect::C0423602,Sensation of foreign body,Side Effect
Side Effect::C0423636,Cardiac pain,Side Effect
Side Effect::C0423729,Painful respiration,Side Effect
Side Effect::C0423791,Rash maculo-papular,Side Effect
Side Effect::C0423798,Increased tendency to bruise,Side Effect
Side Effect::C0424024,Delusional perception,Side Effect
Side Effect::C0424109,Tearfulness,Side Effect
Side Effect::C0424295,Hyperkinesia,Side Effect
Side Effect::C0424605,Developmental delay,Side Effect
Side Effect::C0424740,Cold hands,Side Effect
Side Effect::C0424741,Cold feet,Side Effect
Side Effect::C0424790,Rigors,Side Effect
Side Effect::C0426390,Bladder spasm,Side Effect
Side Effect::C0426576,Gastrointestinal symptom NOS,Side Effect
Side Effect::C0427008,Stiffness,Side Effect
Side Effect::C0427055,Facial paresis,Side Effect
Side Effect::C0428282,Serum creatinine decreased,Side Effect
Side Effect::C0428908,Sinoatrial node dysfunction,Side Effect
Side Effect::C0428974,Arrhythmia supraventricular,Side Effect
Side Effect::C0428977,Bradycardia,Side Effect
Side Effect::C0435002,Ligament sprain,Side Effect
Side Effect::C0438142,Urine analysis abnormal,Side Effect
Side Effect::C0438215,Laboratory test abnormal,Side Effect
Side Effect::C0438717,Transaminases increased,Side Effect
Side Effect::C0442856,Hypoperfusion,Side Effect
Side Effect::C0442874,Neuropathy,Side Effect
Side Effect::C0451641,Urolithiasis,Side Effect
Side Effect::C0456909,Blindness,Side Effect
Side Effect::C0473237,Frank hematuria,Side Effect
Side Effect::C0475858,Pruritus generalised,Side Effect
Side Effect::C0476273,Respiratory distress,Side Effect
Side Effect::C0476280,Musculoskeletal chest pain,Side Effect
Side Effect::C0476281,Non-cardiac chest pain,Side Effect
Side Effect::C0476289,Gas pain,Side Effect
Side Effect::C0476327,Serum amylase increased,Side Effect
Side Effect::C0483455,Prothrombin time ratio,Side Effect
Side Effect::C0494475,Tonic-clonic seizures,Side Effect
Side Effect::C0494559,Inner ear disorder,Side Effect
Side Effect::C0497156,Lymphadenopathy,Side Effect
Side Effect::C0497201,Abnormal sensation in eye,Side Effect
Side Effect::C0497247,Blood pressure increased,Side Effect
Side Effect::C0497365,Rash generalised,Side Effect
Side Effect::C0497538,Benign gastrointestinal neoplasm,Side Effect
Side Effect::C0518015,Haemoglobin,Side Effect
Side Effect::C0518988,Tooth abscess,Side Effect
Side Effect::C0520463,Hepatitis chronic active,Side Effect
Side Effect::C0520532,Subcutaneous haematoma,Side Effect
Side Effect::C0520540,Rebound hypertension,Side Effect
Side Effect::C0520886,Electrocardiogram ST segment elevation,Side Effect
Side Effect::C0520887,Electrocardiogram ST segment depression,Side Effect
Side Effect::C0520888,Electrocardiogram T wave inversion,Side Effect
Side Effect::C0520893,Localized exfoliation,Side Effect
Side Effect::C0520962,Pain localised,Side Effect
Side Effect::C0520966,Coordination abnormal,Side Effect
Side Effect::C0521158,Neoplasm recurrence,Side Effect
Side Effect::C0521160,Rash psoriaform,Side Effect
Side Effect::C0521172,Eschar,Side Effect
Side Effect::C0521465,Toxic skin eruption,Side Effect
Side Effect::C0521491,Application site pain,Side Effect
Side Effect::C0521495,Application site rash,Side Effect
Side Effect::C0521516,Polymyalgia,Side Effect
Side Effect::C0521839,Influenza like illness,Side Effect
Side Effect::C0522035,Upper limb oedema,Side Effect
Side Effect::C0522055,Electrocardiogram abnormal,Side Effect
Side Effect::C0522224,Paralysis,Side Effect
Side Effect::C0524620,Metabolic syndrome,Side Effect
Side Effect::C0541782,Sinus arrest,Side Effect
Side Effect::C0541799,Bad taste,Side Effect
Side Effect::C0541832,Chromaturia,Side Effect
Side Effect::C0541900,Disulfiram like reaction,Side Effect
Side Effect::C0541923,Lip oedema,Side Effect
Side Effect::C0542027,Hypercoagulation,Side Effect
Side Effect::C0542052,Coronary artery insufficiency,Side Effect
Side Effect::C0542175,Rash pemphigoid,Side Effect
Side Effect::C0542184,Reaction gastrointestinal,Side Effect
Side Effect::C0542203,Water retention,Side Effect
Side Effect::C0542476,Forgetfulness,Side Effect
Side Effect::C0542571,Face oedema,Side Effect
Side Effect::C0543467,Surgery,Side Effect
Side Effect::C0543698,Hypersensitive syndrome,Side Effect
Side Effect::C0546817,Fluid overload,Side Effect
Side Effect::C0546884,Hypovolaemia,Side Effect
Side Effect::C0546956,Onychoclasis,Side Effect
Side Effect::C0546959,Atrial tachycardia,Side Effect
Side Effect::C0547030,Visual disturbance,Side Effect
Side Effect::C0548823,Distress gastrointestinal,Side Effect
Side Effect::C0549202,Chapped skin,Side Effect
Side Effect::C0549209,Feeling jittery,Side Effect
Side Effect::C0549249,Depressed level of consciousness,Side Effect
Side Effect::C0549262,Rebound effect,Side Effect
Side Effect::C0549336,Asthma aggravated,Side Effect
Side Effect::C0549356,Inflicted injury,Side Effect
Side Effect::C0549369,Pancreatic enzymes increased,Side Effect
Side Effect::C0549373,Laryngeal pain,Side Effect
Side Effect::C0549386,Sensation of warmth,Side Effect
Side Effect::C0549410,Palmar-plantar erythrodysaesthesia syndrome,Side Effect
Side Effect::C0549433,Surgical intervention,Side Effect
Side Effect::C0549453,Traumatic haematoma,Side Effect
Side Effect::C0549493,Alveolitis,Side Effect
Side Effect::C0549622,Sexual dysfunction,Side Effect
Side Effect::C0553548,Angiitis necrotising,Side Effect
Side Effect::C0553692,Haemorrhagic stroke,Side Effect
Side Effect::C0553704,Serum potassium increased,Side Effect
Side Effect::C0553732,Prothrombin level decreased,Side Effect
Side Effect::C0554309,Azotemia prerenal,Side Effect
Side Effect::C0554976,Bradyphrenia,Side Effect
Side Effect::C0555970,Nose infection NOS,Side Effect
Side Effect::C0558489,Renal pain,Side Effect
Side Effect::C0564622,Albumin urine present,Side Effect
Side Effect::C0574002,Foot edema,Side Effect
Side Effect::C0574067,Cough increased,Side Effect
Side Effect::C0574741,Skin bleeding,Side Effect
Side Effect::C0575081,Gait disturbance,Side Effect
Side Effect::C0575090,Balance disorder,Side Effect
Side Effect::C0577115,Soft stools,Side Effect
Side Effect::C0578454,Neck swelling,Side Effect
Side Effect::C0581164,Digoxin level increased,Side Effect
Side Effect::C0581394,Swelling of legs,Side Effect
Side Effect::C0585186,Cutaneous hypersensitivity,Side Effect
Side Effect::C0587246,Limb paresis,Side Effect
Side Effect::C0595877,Blood glucose increased,Side Effect
Side Effect::C0595883,Blood glucose decreased,Side Effect
Side Effect::C0595916,Nephropathy toxic,Side Effect
Side Effect::C0595929,Cholesterol serum elevated,Side Effect
Side Effect::C0595930,Blood cholesterol increased,Side Effect
Side Effect::C0595938,Increased effect,Side Effect
Side Effect::C0596170,Binge eating,Side Effect
Side Effect::C0600142,Hot flush,Side Effect
Side Effect::C0600228,Cardio-respiratory arrest,Side Effect
Side Effect::C0600260,Obstructive airways disorder,Side Effect
Side Effect::C0677500,Stinging,Side Effect
Side Effect::C0678222,Carcinoma breast,Side Effect
Side Effect::C0679403,Vascular stenosis,Side Effect
Side Effect::C0684249,Carcinoma of lung,Side Effect
Side Effect::C0687133,Drug interaction,Side Effect
Side Effect::C0687707,Anorectal disorder,Side Effect
Side Effect::C0687713,Gastrointestinal pain,Side Effect
Side Effect::C0694547,Systolic ejection murmur,Side Effect
Side Effect::C0694563,Excessive daytime sleepiness,Side Effect
Side Effect::C0699744,Ear infection,Side Effect
Side Effect::C0700053,Idiopathic hypertrophic subaortic stenosis,Side Effect
Side Effect::C0700200,Presyncope,Side Effect
Side Effect::C0700225,Serum creatinine increased,Side Effect
Side Effect::C0700345,Vulvovaginal candidiasis,Side Effect
Side Effect::C0700361,Emotional distress,Side Effect
Side Effect::C0700363,Rhythm idioventricular,Side Effect
Side Effect::C0700590,Sweating increased,Side Effect
Side Effect::C0701811,Short-term memory loss,Side Effect
Side Effect::C0701836,Thermal burn,Side Effect
Side Effect::C0702166,Acne,Side Effect
Side Effect::C0728899,Intoxication,Side Effect
Side Effect::C0728936,Unspecified circulatory system disorder,Side Effect
Side Effect::C0730345,Microalbuminuria,Side Effect
Side Effect::C0740394,Hyperuricaemia,Side Effect
Side Effect::C0740399,Auditory and visual hallucinations,Side Effect
Side Effect::C0740481,Hypotension asymptomatic,Side Effect
Side Effect::C0740482,Hypotension orthostatic symptomatic,Side Effect
Side Effect::C0741494,Bilirubin total increased,Side Effect
Side Effect::C0741983,Carotid sinus hypersensitivity,Side Effect
Side Effect::C0744727,Haematocrit decreased,Side Effect
Side Effect::C0745103,Type IIa hyperlipidaemia,Side Effect
Side Effect::C0745153,Hypoglycaemic episode,Side Effect
Side Effect::C0745499,Junctional bradycardia,Side Effect
Side Effect::C0746961,Oxygen saturation decreased,Side Effect
Side Effect::C0750016,Generalized urticaria,Side Effect
Side Effect::C0750197,Sustained ventricular tachycardia,Side Effect
Side Effect::C0750272,Unilateral vision loss,Side Effect
Side Effect::C0750394,White blood cell count decreased,Side Effect
Side Effect::C0750426,White blood cell count increased,Side Effect
Side Effect::C0750857,Alkaline phosphatase serum increased,Side Effect
Side Effect::C0751295,Memory loss,Side Effect
Side Effect::C0812387,Coldness,Side Effect
Side Effect::C0813230,Serum triglycerides increased,Side Effect
Side Effect::C0847033,Allergic oedema,Side Effect
Side Effect::C0848548,Hypertensive nephropathy,Side Effect
Side Effect::C0849918,Eyelids pruritus,Side Effect
Side Effect::C0850149,Dry cough,Side Effect
Side Effect::C0851341,Infestation NOS,Side Effect
Side Effect::C0851578,Sleep disorder,Side Effect
Side Effect::C0852361,Skin haemorrhage,Side Effect
Side Effect::C0852795,Blood insulin increased,Side Effect
Side Effect::C0852810,Blood creatinine decreased,Side Effect
Side Effect::C0852911,Blood alkaline phosphatase increased,Side Effect
Side Effect::C0853026,Porphyria non-acute,Side Effect
Side Effect::C0853034,Blood creatine phosphokinase increased,Side Effect
Side Effect::C0853087,Nail abnormality NOS,Side Effect
Side Effect::C0853149,Blood lactate dehydrogenase increased,Side Effect
Side Effect::C0853225,International normalised ratio increased,Side Effect
Side Effect::C0853277,Pseudo-Bartter syndrome,Side Effect
Side Effect::C0853348,Arthropod bite,Side Effect
Side Effect::C0853619,Local swelling,Side Effect
Side Effect::C0853692,Blood triglycerides increased,Side Effect
Side Effect::C0853697,Neutrophil count decreased,Side Effect
Side Effect::C0853700,Application site erythema,Side Effect
Side Effect::C0853754,Blood osmolarity increased,Side Effect
Side Effect::C0853760,Blood potassium increased,Side Effect
Side Effect::C0853761,Blood potassium decreased,Side Effect
Side Effect::C0853813,Local reaction,Side Effect
Side Effect::C0853875,Myoglobin urine present,Side Effect
Side Effect::C0853893,Device interaction,Side Effect
Side Effect::C0853908,Oropharyngeal swelling,Side Effect
Side Effect::C0854029,Blood creatine increased,Side Effect
Side Effect::C0854082,Blood prolactin increased,Side Effect
Side Effect::C0854097,Hypoaesthesia eye,Side Effect
Side Effect::C0854107,Haemorrhage subcutaneous,Side Effect
Side Effect::C0854382,Libido disorder,Side Effect
Side Effect::C0854467,Myelosuppression,Side Effect
Side Effect::C0855223,"Hallucinations, mixed",Side Effect
Side Effect::C0855242,Disturbance in sexual arousal,Side Effect
Side Effect::C0855246,Abnormal sleep-related event,Side Effect
Side Effect::C0855304,Glycosylated haemoglobin decreased,Side Effect
Side Effect::C0855329,Electrocardiogram change,Side Effect
Side Effect::C0855625,Bilirubin conjugated increased,Side Effect
Side Effect::C0856110,Oedema aggravated,Side Effect
Side Effect::C0856597,Pulmonary alveolitis,Side Effect
Side Effect::C0856882,Potassium increased,Side Effect
Side Effect::C0857073,Cold hands & feet,Side Effect
Side Effect::C0857083,Generalized macular rash,Side Effect
Side Effect::C0857093,Elevated liver enzyme levels,Side Effect
Side Effect::C0857121,Hypertensive,Side Effect
Side Effect::C0857122,Hyponatraemic,Side Effect
Side Effect::C0857172,Persistent dry cough,Side Effect
Side Effect::C0857177,Arthritic pains,Side Effect
Side Effect::C0857189,Raised serum uric acid,Side Effect
Side Effect::C0857256,Unwell,Side Effect
Side Effect::C0857305,Thrombocytopenic purpura,Side Effect
Side Effect::C0857323,Angioedema of larynx,Side Effect
Side Effect::C0857331,Acute liver damage,Side Effect
Side Effect::C0857353,Hypotensive,Side Effect
Side Effect::C0857370,Generalized flushing,Side Effect
Side Effect::C0857432,Serum osmolality increased,Side Effect
Side Effect::C0857448,Serum urea increased,Side Effect
Side Effect::C0857468,Withdrawal hypertension,Side Effect
Side Effect::C0857483,Worsening of diabetes,Side Effect
Side Effect::C0857493,Upper gastrointestinal symptoms,Side Effect
Side Effect::C0857496,Thromboembolic event,Side Effect
Side Effect::C0857807,Accidental ingestion,Side Effect
Side Effect::C0858118,Plasma creatinine increased,Side Effect
Side Effect::C0858217,Gastrointestinal fullness,Side Effect
Side Effect::C0858589,Coordination disturbance,Side Effect
Side Effect::C0858600,Taste sweet,Side Effect
Side Effect::C0858635,Pharyngolaryngeal pain,Side Effect
Side Effect::C0858678,Alopecia reversible,Side Effect
Side Effect::C0858738,Vitamin B12 absorption decreased,Side Effect
Side Effect::C0858797,Instillation site pain,Side Effect
Side Effect::C0858814,Hepatitis symptom,Side Effect
Side Effect::C0859061,Bilirubin value increased,Side Effect
Side Effect::C0859996,Corneal sensitivity decreased,Side Effect
Side Effect::C0860155,Non-Q wave MI,Side Effect
Side Effect::C0860207,Drug-induced liver injury,Side Effect
Side Effect::C0860210,Granulomatous liver disease,Side Effect
Side Effect::C0860239,Catheter related infection,Side Effect
Side Effect::C0860433,Irreversible renal failure,Side Effect
Side Effect::C0860434,Fluid and electrolyte imbalance,Side Effect
Side Effect::C0860645,Bizarre dreams,Side Effect
Side Effect::C0861111,Cardioactive drug level increased,Side Effect
Side Effect::C0861120,Albumin urine increased,Side Effect
Side Effect::C0863084,Skin discomfort,Side Effect
Side Effect::C0863093,Cold symptoms,Side Effect
Side Effect::C0863113,Hypotension symptomatic,Side Effect
Side Effect::C0863129,AGEP,Side Effect
Side Effect::C0863147,Glucose urine increased,Side Effect
Side Effect::C0870082,Hyperkeratosis,Side Effect
Side Effect::C0876973,Lung infection,Side Effect
Side Effect::C0877046,Tooth infection,Side Effect
Side Effect::C0877055,Acute generalised exanthematous pustulosis,Side Effect
Side Effect::C0877056,Hypoglycaemic seizure,Side Effect
Side Effect::C0877127,Application site papules,Side Effect
Side Effect::C0877167,Psychomotor skills impaired,Side Effect
Side Effect::C0877172,Spinal epidural haematoma,Side Effect
Side Effect::C0877232,Peripheral swelling,Side Effect
Side Effect::C0877266,Upper respiratory tract inflammation,Side Effect
Side Effect::C0877322,Muscle tightness,Side Effect
Side Effect::C0877359,Raised liver function tests,Side Effect
Side Effect::C0877605,Burning anal,Side Effect
Side Effect::C0877609,Alertness decreased,Side Effect
Side Effect::C0877661,Application site burn,Side Effect
Side Effect::C0877664,Gastrointestinal cramps,Side Effect
Side Effect::C0917798,Cerebral ischaemia,Side Effect
Side Effect::C0917799,Hypersomnia,Side Effect
Side Effect::C0917801,Insomnia,Side Effect
Side Effect::C0919582,Sudden onset of sleep,Side Effect
Side Effect::C0919671,Subileus,Side Effect
Side Effect::C0919715,Lupus-like syndrome,Side Effect
Side Effect::C0919823,Cytolytic hepatitis,Side Effect
Side Effect::C0919874,Post procedural haemorrhage,Side Effect
Side Effect::C0919883,Puncture site haemorrhage,Side Effect
Side Effect::C0919980,VIIth nerve paralysis,Side Effect
Side Effect::C0920114,Urinary sediment abnormal,Side Effect
Side Effect::C0920166,Catheter site haemorrhage,Side Effect
Side Effect::C0920171,Foreign body sensation in eyes,Side Effect
Side Effect::C0920195,Aphakic cystoid macular oedema,Side Effect
Side Effect::C0920289,Sluggishness,Side Effect
Side Effect::C0947912,Myasthenia,Side Effect
Side Effect::C0947999,Blood urine present,Side Effect
Side Effect::C0948008,Ischaemic stroke,Side Effect
Side Effect::C0948036,Gastric ulcer helicobacter,Side Effect
Side Effect::C0948050,Small bowel angioedema,Side Effect
